AGUAS-A.SN,ANDINA-B.SN,BCI.SN,BSANTANDER.SN,CAP.SN,CENCOMALLS.SN,CMPC.SN,ENELCHILE.SN,ENTEL.SN,FALABELLA.SN,ITAUCL.SN,MALLPLAZA.SN,PARAUCO.SN,RIPLEY.SN,SQM-B.SN
0.00921834164459856,0.055555654419588096,0.053869266861672704,0.05731525282521077,0.07226517761368823,0.022202977295518123,-0.04586186124383218,0.10526312453205278,0.10101272559755547,0.0989561522268243,0.039130404355676385,0.13805977147575743,0.11525445012298552,0.27370005092121574,0.04506144229050402
-0.0522229329351227,0.02817689889528152,0.03197871558166221,-0.0028248752444043346,0.0641709996253863,0.023196969238458154,-0.0866526627171923,0.10084047828943721,0.08245750238695737,0.08690033897651861,0.025751122666132664,0.08533324323930636,0.12109476965253907,0.21846488353566396,0.02111113910655371
0.0015678938166718837,0.03581299507429292,0.006802747261672959,0.00509904662653371,0.061631019082502014,0.060872025564519205,-0.04467960815401173,0.06764845854125756,0.004795821489369745,0.08869282550273105,0.0549355658111339,0.0008876949210643303,0.11014891686172867,0.17764441557178268,0.03142969844177368
0.016078373111700017,0.012987219485923074,-0.00786491710728554,-0.03966926679225158,0.005088695680131039,0.04397175721697155,-0.00668607281525313,0.0484128272272113,-0.0076402891436967435,0.10860857731749385,0.02868848324176909,0.04472697167864914,0.13951486077188413,0.18025019476323734,0.04533311480228419
0.01937609680114294,-0.0032065237964525872,-0.020270347732488925,-0.06642572186219742,0.014678900340089784,0.10395935010279223,0.03651007680681695,0.0848001945087773,0.02940453652032393,0.11898747906797391,0.012604965126992385,0.007554577770389814,0.08798473367325355,0.21276590176172694,0.007423192085938224
0.02462257997832884,-0.009999867001871943,-0.023103361938905165,-0.0867333400986745,0.004740244037743757,0.014977185251357383,-0.0031322699075950755,0.034127006430557216,-0.0388594686108753,0.07794596744082627,-0.008368216583635624,0.008360563362475482,0.029635014595183584,0.09111267167666504,-0.04166043034478495
0.04417681766094228,0.015582794208433226,-0.02413959689424572,-0.07082157382081922,-0.007537780403854333,0.007465777050763123,0.008759332627596095,-1.1102230246251565e-16,-0.031221236097621397,0.04761894973489267,0.008368216583635402,-0.09909911078413203,0.014705682072336135,0.03870681676010057,-0.017306593111096058
0.017534457873072062,-0.03231867701359281,-0.04395278240886635,-0.09977449592556487,-0.014780976770670362,0.01068951977743171,-0.04784711124856422,-0.02455668752152662,-0.03181826530831877,0.024154331993193168,-0.032139793449567744,0.002419505304120717,-0.06751768707509465,-0.011284192509615765,-0.028544585846472348
-0.030876098210873115,-0.0897436295231877,-0.09141507174729657,-0.10786013617082713,-0.0680335598233478,-0.016304471785913432,-0.08165024219293249,-0.04844831826416118,-0.08265408077556124,-0.06771998485016706,-0.08764938736187255,-0.02843593286372148,-0.12106024433275386,-0.12271416666729063,-0.08214244912353919
-0.04961843891982631,-0.060053920906779634,-0.06893105291155732,-0.06817510974705543,-0.044174751051819894,-0.0054914330240165565,-0.059701493690095475,-0.08126849508003253,-0.011472673546447876,-0.07239826599897947,-0.08713689563471338,-0.030969971563159837,-0.05652168639458588,-0.1239649587680175,-0.011052685809446627
0.007713215798039741,-0.06060619248207777,-0.0031063204777395104,-0.022493006323661136,0.00641038287990181,0.035177195010261064,0.0018126004970031584,-0.03300078831550035,0.05744012810628041,-0.03385886285156181,-0.05907174217879174,-0.05299961637311057,-0.031734128733577394,-0.1005577879178966,0.013204531191185032
-0.03846145925080269,-0.09253964541523252,-0.03508779224497016,-0.05518296538470313,-0.035442906307726285,-0.010809859756012341,0.042622164892790027,-0.06717564278125998,0.011624362165367996,-0.056818024345895446,-0.08713689563471327,0.0429092041285708,-0.05797093236315287,-0.11109478694705655,-0.0403377534682694
0.003923265808982501,-0.03491642790878968,0.024771197740680817,0.0259862308358334,0.021986673835530768,-0.0035480943968340117,0.11949685278725264,-0.011499605915265554,0.06807510234409353,0.007163883779708113,-0.053804257143121204,-0.03885762032929818,0.05962871996658281,-0.017864042741780106,0.011259995569629533
0.09239349573673739,0.036619773380307086,0.11379250534812346,0.10685704857473421,0.07972974459939941,0.02506930543490582,0.13448047179082767,0.03754979567614303,0.1713158498977514,0.07506064467375384,0.0043669241671755454,0.0006554178277455858,0.12968775289485857,0.046237329726294574,0.09505257842764503
0.12449803550965588,0.11232195590404426,0.16199409201170067,0.16248863512641476,0.10810821724329833,0.002794658417166085,0.15168256587877438,0.09118629062143091,0.19374711692303914,0.1399998354919536,0.07727265342510736,0.07563034942977032,0.13287269937680546,0.07662124603633758,0.0431078799718676
0.07696449913296877,0.12846636318600502,0.09758528295500457,0.17730974484813666,0.03821654838686661,-0.00013506544376928886,0.08558513991025829,0.07920636896094257,0.14250821868344254,0.09457507798648845,0.059641358942192024,0.045182071951681335,0.08632376937578767,0.04000002375333578,0.06457141436681191
0.10923985098379108,0.14104137897617264,0.06545460813326964,0.14460676298430597,0.04829374644437556,0.0652921487843443,0.020527718163439568,0.03600650253864468,0.09630488237142365,0.09156618062504007,0.03181802483085683,0.026078124595797503,0.08375352484363718,0.021126267202071336,0.017595657125287323
0.0784672719935191,0.1089886675523768,0.008448310362692668,0.11504515252880232,0.012401913274904253,0.0764908505828703,-0.00561804245038755,-0.022166271297321627,0.10549476175635375,0.10156577490742769,0.03864947047676481,0.0429409778691936,0.05126629984245468,-0.012514566821590134,-0.013136948125298975
0.02639427425770724,0.10054343069191374,-0.03649991905358829,0.08149249072975095,-0.005006318904552498,0.04721645358429982,0.011741431082533227,-0.033890519741442526,0.11696504608658498,0.11036034886442625,0.01739123364995354,0.04609031479617309,0.020055244194444377,-0.023077679829556885,-0.0588711859894544
-0.01782140964405221,0.03338620548038973,-0.05010370601650549,0.01609711834627281,-0.00512198594908897,0.032029091245780794,0.02541480691603648,-0.07164921690410875,0.05654743898306003,0.08557986901463344,-0.021096986572810894,0.053465327557787434,0.030965444483077365,-0.06808033477609976,-0.03468147235336716
-0.052785575348356706,-0.027081145892504654,-0.07413388664065634,-0.061924692846486384,-0.006134998004100001,-0.012756411591131278,-0.04460103193448017,-0.12472416990572033,-0.02732668091875523,0.06278395587129793,-0.04358872749813003,0.08153071070892648,0.017058013050772924,-0.0773077258457252,-0.06699056433982375
-0.05160290446406357,-0.018600004292021688,-0.034470906354285846,-0.04577043741129194,0.00688543649661022,-0.017228330342135223,-0.009002509648175061,-0.03949446484836239,0.05648548085968352,0.06759802694811246,-0.03964744709360235,0.10154916672243242,0.028519710331111003,-0.05623707859929683,0.03077769261527563
-0.07098184926455176,-0.04002036298177947,-0.042571423063458624,-0.09589422306184447,0.0074999976655303335,-0.011206248592162793,-0.04545671492641912,-0.0336013978702,-0.03479158563202289,0.005010913331911837,-0.07100077358970225,0.04089412109017099,-0.048548439494706,-0.1321631242229363,-0.006017470199490393
